startDate,endDate,activityType,duration,durationUnit,totalEnergyBurned,totalDistance,HKTimeZone,HKWeatherTemperature,HKAverageMETs,HKWeatherHumidity
2023-01-12 15:01:14 +0000,2023-01-12 16:08:01 +0000,TraditionalStrengthTraining,4006.68395,sec,681.313 kcal,,America/New_York,55.148 degF,7.93312,7200
2023-01-13 18:57:06 +0000,2023-01-13 20:02:07 +0000,TraditionalStrengthTraining,3901.402285,sec,626.977 kcal,,America/New_York,54.176 degF,7.27483,5300
2023-01-14 18:31:00 +0000,2023-01-14 19:28:26 +0000,TraditionalStrengthTraining,3446.940745,sec,831.191 kcal,,America/New_York,42.422 degF,11.5463,5200
2023-01-17 00:28:08 +0000,2023-01-17 01:33:56 +0000,TraditionalStrengthTraining,3948.33375,sec,990.025 kcal,,America/New_York,46.49 degF,11.8469,5000
2023-01-17 14:59:39 +0000,2023-01-17 16:06:51 +0000,TraditionalStrengthTraining,4032.294425,sec,851.856 kcal,,America/New_York,48.974 degF,10.1204,6000
2023-01-18 22:46:09 +0000,2023-01-18 23:51:27 +0000,TraditionalStrengthTraining,3918.538091,sec,942.45 kcal,,America/New_York,59.666 degF,11.3998,7200
2023-01-19 15:30:06 +0000,2023-01-19 16:21:35 +0000,TraditionalStrengthTraining,3089.04582,sec,628.864 kcal,,America/New_York,63.572 degF,9.55501,8500
2023-01-21 17:53:06 +0000,2023-01-21 18:53:37 +0000,TraditionalStrengthTraining,3630.806808,sec,771.742 kcal,,America/New_York,48.506 degF,10.1705,4500
2023-01-24 15:47:40 +0000,2023-01-24 16:45:21 +0000,TraditionalStrengthTraining,3460.486522,sec,735.205 kcal,,America/New_York,43.88 degF,9.97417,5700
2023-01-26 15:48:54 +0000,2023-01-26 16:54:10 +0000,TraditionalStrengthTraining,3916.096296,sec,789.765 kcal,,America/New_York,47.354 degF,9.67069,5900
2023-01-29 15:30:55 +0000,2023-01-29 16:43:15 +0000,TraditionalStrengthTraining,4340.227693,sec,1041.55 kcal,,America/New_York,47.642 degF,11.5544,6100
2023-02-02 19:50:26 +0000,2023-02-02 20:53:02 +0000,TraditionalStrengthTraining,3756.268612,sec,674.267 kcal,,America/New_York,42.656 degF,8.1614,9300
2023-02-05 19:30:06 +0000,2023-02-05 20:31:58 +0000,TraditionalStrengthTraining,3712.561389,sec,798.925 kcal,,America/New_York,46.688 degF,10.2614,6900
2023-02-07 15:55:09 +0000,2023-02-07 16:55:57 +0000,TraditionalStrengthTraining,3648.623803,sec,794.223 kcal,,America/New_York,50.432 degF,10.2737,6000
2023-02-09 17:10:31 +0000,2023-02-09 17:47:07 +0000,TraditionalStrengthTraining,2195.931645,sec,431.004 kcal,,America/New_York,70.268 degF,9.24966,5700
2023-02-10 20:22:50 +0000,2023-02-10 21:00:31 +0000,TraditionalStrengthTraining,2261.377772,sec,348.497 kcal,,America/New_York,70.43 degF,6.82072,4800
2023-02-13 20:50:20 +0000,2023-02-13 21:54:23 +0000,TraditionalStrengthTraining,3842.051966,sec,922.777 kcal,,America/New_York,62.978 degF,11.5345,3700
2023-02-16 17:10:48 +0000,2023-02-16 17:56:21 +0000,TraditionalStrengthTraining,2733.542524,sec,565.635 kcal,,America/New_York,70.61 degF,9.99961,7100
2023-02-20 15:24:56 +0000,2023-02-20 16:06:28 +0000,TraditionalStrengthTraining,2492.186357,sec,460.712 kcal,,America/New_York,55.076 degF,8.4768,6900
2023-02-21 15:02:59 +0000,2023-02-21 15:58:52 +0000,TraditionalStrengthTraining,3353.033324,sec,689.858 kcal,,America/New_York,61.79 degF,9.73535,7400
2023-02-23 17:10:29 +0000,2023-02-23 18:03:57 +0000,TraditionalStrengthTraining,3208.43602,sec,725.062 kcal,,America/New_York,76.82 degF,10.8467,6500
2023-02-26 15:58:17 +0000,2023-02-26 17:04:52 +0000,TraditionalStrengthTraining,3994.920968,sec,892.172 kcal,,America/New_York,51.872 degF,10.7741,7800
2023-03-07 15:49:21 +0000,2023-03-07 16:54:13 +0000,TraditionalStrengthTraining,3891.874069,sec,677.38 kcal,,America/New_York,69.17 degF,7.94524,4400
2023-03-10 00:26:45 +0000,2023-03-10 01:03:07 +0000,TraditionalStrengthTraining,2181.302983,sec,395.849 kcal,,America/New_York,54.302 degF,8.33003,4600
2023-03-10 19:03:10 +0000,2023-03-10 19:47:17 +0000,TraditionalStrengthTraining,2647.4559,sec,659.763 kcal,,America/New_York,51.836 degF,11.9046,9100
2023-03-12 18:33:19 +0000,2023-03-12 19:32:43 +0000,TraditionalStrengthTraining,3563.493404,sec,807.843 kcal,,America/New_York,39.416 degF,10.9051,8900
2023-03-21 14:54:22 +0000,2023-03-21 15:47:08 +0000,TraditionalStrengthTraining,3165.845543,sec,536.791 kcal,,America/New_York,48.416 degF,7.86648,4100
2023-03-24 16:56:17 +0000,2023-03-24 18:02:55 +0000,TraditionalStrengthTraining,3998.020864,sec,881.619 kcal,,America/New_York,81.212 degF,10.6147,5000
2023-03-28 14:37:50 +0000,2023-03-28 15:38:19 +0000,TraditionalStrengthTraining,3629.017937,sec,637.452 kcal,,America/New_York,60.134 degF,8.3432,6700
2023-03-29 14:14:00 +0000,2023-03-29 15:18:41 +0000,TraditionalStrengthTraining,3880.862653,sec,718.825 kcal,,America/New_York,47.084 degF,8.71032,7800
2023-03-30 15:44:23 +0000,2023-03-30 16:38:41 +0000,TraditionalStrengthTraining,3258.362134,sec,591.296 kcal,,America/New_York,,8.5656,
2023-04-01 21:22:30 +0000,2023-04-01 21:54:02 +0000,TraditionalStrengthTraining,1892.200884,sec,429.989 kcal,,America/New_York,75.2 degF,10.9414,5800
2023-04-04 15:04:00 +0000,2023-04-04 15:06:28 +0000,TraditionalStrengthTraining,148.314288,sec,10.1882 kcal,,America/New_York,69.602 degF,1.6,7100
2023-04-06 14:06:00 +0000,2023-04-06 15:42:23 +0000,TraditionalStrengthTraining,5783.226931,sec,1020.18 kcal,,America/New_York,73.796 degF,8.3158,7900
2023-04-10 14:08:00 +0000,2023-04-10 15:25:56 +0000,TraditionalStrengthTraining,4676.196786,sec,960.298 kcal,,America/New_York,49.19 degF,9.77761,5900
2023-04-12 13:47:23 +0000,2023-04-12 14:20:48 +0000,TraditionalStrengthTraining,2005.332051,sec,402.518 kcal,,America/New_York,60.206 degF,9.59838,5400
2023-04-13 13:54:45 +0000,2023-04-13 15:01:07 +0000,TraditionalStrengthTraining,3981.451752,sec,936.879 kcal,,America/New_York,63.86 degF,11.2563,5500
2023-04-14 17:40:24 +0000,2023-04-14 18:47:44 +0000,TraditionalStrengthTraining,4039.64881,sec,906.973 kcal,,America/New_York,71.186 degF,10.6399,8000
2023-04-17 16:38:30 +0000,2023-04-17 17:33:08 +0000,TraditionalStrengthTraining,3278.510283,sec,571.216 kcal,,America/New_York,65.966 degF,8.04307,3800
2023-04-18 13:39:51 +0000,2023-04-18 14:55:58 +0000,TraditionalStrengthTraining,4567.161266,sec,851.352 kcal,,America/New_York,58.388 degF,8.80382,4200
2023-04-20 13:54:40 +0000,2023-04-20 14:58:59 +0000,TraditionalStrengthTraining,3859.39726,sec,844.567 kcal,,America/New_York,70.52 degF,10.4475,5400
2023-04-24 16:19:55 +0000,2023-04-24 17:51:21 +0000,TraditionalStrengthTraining,5486.532696,sec,1103.06 kcal,,America/New_York,59.144 degF,9.46426,4500
2023-04-28 16:32:18 +0000,2023-04-28 17:56:39 +0000,TraditionalStrengthTraining,5061.017649,sec,964.69 kcal,,America/New_York,72.662 degF,9.07998,7400
2023-05-04 18:13:09 +0000,2023-05-04 19:07:34 +0000,TraditionalStrengthTraining,3264.249358,sec,614.825 kcal,,America/New_York,68.99 degF,8.83389,3800
2023-05-08 19:21:37 +0000,2023-05-08 20:27:37 +0000,TraditionalStrengthTraining,3959.817039,sec,925.98 kcal,,America/New_York,81.608 degF,11.2129,5300
2023-05-09 12:37:07 +0000,2023-05-09 13:31:44 +0000,TraditionalStrengthTraining,3276.484453,sec,648.585 kcal,,America/New_York,,9.30295,
2023-05-11 23:40:04 +0000,2023-05-12 00:19:37 +0000,TraditionalStrengthTraining,2373.247064,sec,236.871 kcal,,America/New_York,75.758 degF,3.78233,5100
2023-05-16 17:30:37 +0000,2023-05-16 18:33:50 +0000,TraditionalStrengthTraining,3793.117815,sec,809.252 kcal,,America/New_York,,10.165,
2023-05-17 19:47:25 +0000,2023-05-17 20:33:35 +0000,TraditionalStrengthTraining,2769.81136,sec,583.533 kcal,,America/New_York,81.338 degF,10.1278,3800
2023-05-21 22:04:52 +0000,2023-05-21 22:54:07 +0000,TraditionalStrengthTraining,2954.836819,sec,705.629 kcal,,America/New_York,75.074 degF,11.4523,5800
2023-05-24 14:58:12 +0000,2023-05-24 15:44:46 +0000,TraditionalStrengthTraining,2793.937966,sec,492.486 kcal,,America/New_York,66.344 degF,8.17332,4400
2023-05-25 18:00:38 +0000,2023-05-25 18:54:56 +0000,TraditionalStrengthTraining,3258.145994,sec,520.726 kcal,,America/New_York,73.094 degF,7.19243,5600
2023-06-01 15:29:27 +0000,2023-06-01 16:23:02 +0000,TraditionalStrengthTraining,3215.301561,sec,587.579 kcal,,America/New_York,73.598 degF,8.68798,6500
2023-06-05 23:23:34 +0000,2023-06-06 00:18:04 +0000,TraditionalStrengthTraining,3270.260113,sec,471.78 kcal,,America/New_York,77.54 degF,6.49593,4900
2023-06-06 21:34:11 +0000,2023-06-06 22:35:52 +0000,TraditionalStrengthTraining,3701.123223,sec,432.452 kcal,,America/New_York,83.336 degF,5.04186,3700
2023-06-11 19:42:48 +0000,2023-06-11 20:53:14 +0000,TraditionalStrengthTraining,4225.745302,sec,895.512 kcal,,America/New_York,87.116 degF,10.0173,3700
2023-06-13 20:29:50 +0000,2023-06-13 21:26:50 +0000,TraditionalStrengthTraining,3420.195055,sec,624.093 kcal,,America/New_York,83.768 degF,8.59688,3900
2023-06-15 20:48:31 +0000,2023-06-15 22:08:09 +0000,TraditionalStrengthTraining,4778.280236,sec,1069.18 kcal,,America/New_York,87.296 degF,10.8083,4200
2023-06-21 18:29:42 +0000,2023-06-21 19:27:25 +0000,TraditionalStrengthTraining,3462.46365,sec,725.934 kcal,,America/New_York,81.302 degF,10.1015,7500
2023-06-25 15:39:59 +0000,2023-06-25 16:55:52 +0000,TraditionalStrengthTraining,4552.749335,sec,798.247 kcal,,America/New_York,84.146 degF,8.20214,5600
2023-06-26 20:00:34 +0000,2023-06-26 21:09:07 +0000,TraditionalStrengthTraining,4113.10871,sec,812.571 kcal,,America/New_York,90.896 degF,9.59034,5100
2023-06-28 23:26:06 +0000,2023-06-29 00:16:45 +0000,TraditionalStrengthTraining,3038.90377,sec,569.452 kcal,,America/New_York,83.75 degF,8.85861,5200
2023-06-30 18:23:50 +0000,2023-06-30 19:12:02 +0000,TraditionalStrengthTraining,2891.464576,sec,502.881 kcal,,America/New_York,84.488 degF,8.04406,6100
2023-07-01 21:10:58 +0000,2023-07-01 21:39:55 +0000,TraditionalStrengthTraining,1736.483398,sec,216.598 kcal,,America/New_York,89.564 degF,5.25132,6000
2023-07-06 18:24:45 +0000,2023-07-06 19:21:24 +0000,TraditionalStrengthTraining,3399.39176,sec,470.626 kcal,,America/New_York,88.61 degF,6.01362,6100
2023-07-11 15:20:35 +0000,2023-07-11 16:24:44 +0000,TraditionalStrengthTraining,3848.932812,sec,854.441 kcal,,America/New_York,83.696 degF,10.5913,5900
2023-07-12 17:00:01 +0000,2023-07-12 18:06:53 +0000,TraditionalStrengthTraining,4012.5786,sec,806.553 kcal,,America/New_York,90.158 degF,9.56488,4500
2023-07-13 16:51:29 +0000,2023-07-13 17:55:25 +0000,TraditionalStrengthTraining,3836.717761,sec,743.111 kcal,,America/New_York,90.392 degF,9.22547,5400
2023-07-14 23:13:22 +0000,2023-07-14 23:28:32 +0000,TraditionalStrengthTraining,909.7414581,sec,89.29 kcal,,America/New_York,79.772 degF,4.0793,8300
2023-07-24 20:00:31 +0000,2023-07-24 21:04:10 +0000,TraditionalStrengthTraining,3819.081823,sec,584.588 kcal,,America/New_York,88.79 degF,6.75988,5600
2023-07-25 16:25:20 +0000,2023-07-25 17:25:51 +0000,TraditionalStrengthTraining,3631.580607,sec,583.155 kcal,,America/New_York,89.798 degF,7.25685,5000
2023-07-27 17:41:48 +0000,2023-07-27 18:32:02 +0000,TraditionalStrengthTraining,3013.583853,sec,537.586 kcal,,America/New_York,93.542 degF,8.24582,5000
2023-08-05 16:02:26 +0000,2023-08-05 17:05:50 +0000,TraditionalStrengthTraining,3803.985337,sec,754.76 kcal,,America/New_York,83.66 degF,9.44226,6500
2023-08-06 15:41:46 +0000,2023-08-06 16:45:22 +0000,TraditionalStrengthTraining,3815.488977,sec,585.102 kcal,,America/New_York,87.458 degF,6.99414,5900
2023-08-10 17:29:12 +0000,2023-08-10 18:41:36 +0000,TraditionalStrengthTraining,4344.207982,sec,940.014 kcal,,America/New_York,78.134 degF,10.2263,8200
2023-08-11 15:29:44 +0000,2023-08-11 16:33:45 +0000,TraditionalStrengthTraining,3840.728643,sec,664.613 kcal,,America/New_York,82.274 degF,7.90402,6000
2023-08-16 23:08:46 +0000,2023-08-16 23:59:30 +0000,TraditionalStrengthTraining,3043.69749,sec,659.239 kcal,,America/New_York,86.216 degF,10.4443,5600
2023-08-20 17:15:37 +0000,2023-08-20 17:51:48 +0000,TraditionalStrengthTraining,2171.480902,sec,474.005 kcal,,America/New_York,90.248 degF,10.5297,4800
2023-08-23 16:48:03 +0000,2023-08-23 17:54:11 +0000,TraditionalStrengthTraining,3968.197755,sec,451.541 kcal,,America/New_York,80.726 degF,4.85741,4700
2023-08-27 22:26:45 +0000,2023-08-27 23:15:26 +0000,TraditionalStrengthTraining,2921.413441,sec,473.455 kcal,,America/New_York,82.67 degF,7.39967,7500
2023-08-29 15:00:16 +0000,2023-08-29 16:16:35 +0000,TraditionalStrengthTraining,4579.205307,sec,959.516 kcal,,America/New_York,79.682 degF,9.99403,8000
2023-08-31 15:59:01 +0000,2023-08-31 17:04:12 +0000,TraditionalStrengthTraining,3911.132533,sec,564.998 kcal,,America/New_York,,6.53251,
2023-09-06 13:56:45 +0000,2023-09-06 14:53:29 +0000,TraditionalStrengthTraining,3404.400021,sec,625.147 kcal,,America/New_York,83.966 degF,8.68366,6900
2023-09-07 16:07:54 +0000,2023-09-07 17:05:02 +0000,TraditionalStrengthTraining,3427.991117,sec,577.169 kcal,,America/New_York,90.518 degF,7.85947,5600
2023-09-11 16:08:24 +0000,2023-09-11 17:38:44 +0000,TraditionalStrengthTraining,5419.292623,sec,808.299 kcal,,America/New_York,80.654 degF,6.74432,6700
2023-09-13 16:10:37 +0000,2023-09-13 17:20:22 +0000,TraditionalStrengthTraining,4184.833187,sec,524.551 kcal,,America/New_York,81.536 degF,5.37,6700
2023-09-15 15:17:44 +0000,2023-09-15 16:35:57 +0000,TraditionalStrengthTraining,4693.735315,sec,956.252 kcal,,America/New_York,70.322 degF,9.93319,5300
2023-09-18 15:23:39 +0000,2023-09-18 16:53:01 +0000,TraditionalStrengthTraining,5362.398654,sec,694.671 kcal,,America/New_York,71.186 degF,5.78984,7000
2023-09-25 15:58:37 +0000,2023-09-25 17:23:32 +0000,TraditionalStrengthTraining,5095.481608,sec,982.149 kcal,,America/New_York,76.136 degF,9.36918,6900
2023-09-27 10:31:16 +0000,2023-09-27 11:43:20 +0000,TraditionalStrengthTraining,4324.262185,sec,697.334 kcal,,America/New_York,61.592 degF,7.38812,8800
2023-09-30 17:02:53 +0000,2023-09-30 18:19:51 +0000,TraditionalStrengthTraining,4617.414438,sec,897.215 kcal,,America/New_York,73.742 degF,9.33404,6900
2023-10-03 17:00:00 +0000,2023-10-03 17:54:35 +0000,TraditionalStrengthTraining,3275.532401,sec,612.208 kcal,,America/New_York,78.134 degF,8.9139,5700
2023-10-04 16:12:36 +0000,2023-10-04 17:29:09 +0000,TraditionalStrengthTraining,4592.28692,sec,868.485 kcal,,America/New_York,75.596 degF,9.07265,6000
2023-10-05 16:31:54 +0000,2023-10-05 17:13:22 +0000,TraditionalStrengthTraining,2488.479458,sec,492.312 kcal,,America/New_York,77.162 degF,9.59593,6300
2023-10-11 16:37:11 +0000,2023-10-11 17:49:53 +0000,TraditionalStrengthTraining,4361.747797,sec,760.152 kcal,,America/New_York,71.78 degF,8.19011,5000
2023-10-13 17:00:14 +0000,2023-10-13 18:10:19 +0000,TraditionalStrengthTraining,4204.905669,sec,903.66 kcal,,America/New_York,75.146 degF,10.4629,5600
2023-10-16 16:08:50 +0000,2023-10-16 16:59:44 +0000,TraditionalStrengthTraining,3053.834437,sec,445.428 kcal,,America/New_York,59.18 degF,6.72469,5600
2023-10-18 16:09:57 +0000,2023-10-18 17:26:23 +0000,TraditionalStrengthTraining,4586.023473,sec,806.628 kcal,,America/New_York,65.39 degF,8.60958,6000
2023-10-19 18:08:42 +0000,2023-10-19 18:20:00 +0000,TraditionalStrengthTraining,677.391354,sec,86.165 kcal,,America/New_York,70.412 degF,5.5074,4900
2023-10-20 16:56:13 +0000,2023-10-20 17:47:33 +0000,TraditionalStrengthTraining,3079.46516,sec,558.464 kcal,,America/New_York,70.358 degF,8.90162,6000
2023-10-21 16:42:53 +0000,2023-10-21 18:13:58 +0000,TraditionalStrengthTraining,5465.006663,sec,1050.32 kcal,,America/New_York,63.968 degF,9.18438,5400
2023-10-23 14:41:35 +0000,2023-10-23 16:14:01 +0000,TraditionalStrengthTraining,5546.170658,sec,989.136 kcal,,America/New_York,54.59 degF,8.4906,6200
2023-10-25 00:18:11 +0000,2023-10-25 01:18:22 +0000,TraditionalStrengthTraining,3610.351945,sec,377.808 kcal,,America/New_York,57.398 degF,4.1472,6500
2023-10-25 15:07:12 +0000,2023-10-25 16:38:10 +0000,TraditionalStrengthTraining,5458.554113,sec,912.461 kcal,,America/New_York,64.04 degF,7.90991,6900
2023-10-26 10:56:08 +0000,2023-10-26 11:59:58 +0000,TraditionalStrengthTraining,3830.396692,sec,737.355 kcal,,America/New_York,52.538 degF,9.03822,9600
2023-10-27 16:11:09 +0000,2023-10-27 17:22:02 +0000,TraditionalStrengthTraining,4252.567676,sec,882.963 kcal,,America/New_York,74.534 degF,10.0477,6600
2023-11-01 01:13:26 +0000,2023-11-01 02:11:54 +0000,TraditionalStrengthTraining,3508.233873,sec,413.609 kcal,,America/New_York,46.544 degF,5.17234,8900
2023-11-01 15:19:48 +0000,2023-11-01 16:55:25 +0000,TraditionalStrengthTraining,5736.502381,sec,949.613 kcal,,America/New_York,42.602 degF,7.52582,4400
2023-11-02 15:20:47 +0000,2023-11-02 16:19:04 +0000,TraditionalStrengthTraining,3497.299473,sec,744.915 kcal,,America/New_York,45.86 degF,10.1712,4600
2023-11-03 15:39:28 +0000,2023-11-03 17:06:36 +0000,TraditionalStrengthTraining,5227.890797,sec,1119.06 kcal,,America/New_York,51.098 degF,10.3446,5400
2023-11-06 15:58:58 +0000,2023-11-06 17:18:11 +0000,TraditionalStrengthTraining,4753.214633,sec,830.817 kcal,,America/New_York,64.58 degF,8.23803,5000
2023-11-08 01:45:40 +0000,2023-11-08 02:47:04 +0000,TraditionalStrengthTraining,3684.677091,sec,600.761 kcal,,America/New_York,63.248 degF,7.6593,6500
2023-11-08 14:08:02 +0000,2023-11-08 15:09:32 +0000,TraditionalStrengthTraining,3689.898867,sec,635.717 kcal,,America/New_York,61.466 degF,7.93381,7200
2023-11-09 18:00:39 +0000,2023-11-09 19:02:36 +0000,TraditionalStrengthTraining,3716.73369,sec,852.937 kcal,,America/New_York,77.018 degF,10.9893,5200
2023-11-13 15:51:52 +0000,2023-11-13 17:05:39 +0000,TraditionalStrengthTraining,4427.1944,sec,731.108 kcal,,America/New_York,52.646 degF,7.63475,5700
2023-11-15 00:52:37 +0000,2023-11-15 02:23:19 +0000,TraditionalStrengthTraining,5442.440219,sec,1126.1 kcal,,America/New_York,50.144 degF,9.91619,5600
2023-11-15 15:55:49 +0000,2023-11-15 17:25:08 +0000,TraditionalStrengthTraining,5358.950651,sec,939.676 kcal,,America/New_York,53.726 degF,8.22162,5800
2023-11-17 16:02:50 +0000,2023-11-17 17:02:33 +0000,TraditionalStrengthTraining,3582.874845,sec,574.978 kcal,,America/New_York,65.678 degF,7.41443,7200
2023-11-20 16:13:15 +0000,2023-11-20 17:20:53 +0000,TraditionalStrengthTraining,4057.34911,sec,825.013 kcal,,America/New_York,55.454 degF,9.79089,4700
2023-11-27 15:40:02 +0000,2023-11-27 16:59:49 +0000,TraditionalStrengthTraining,4772.021503,sec,636.442 kcal,,America/New_York,48.182 degF,5.81355,6500
2023-11-29 01:23:37 +0000,2023-11-29 02:39:52 +0000,TraditionalStrengthTraining,4575.213244,sec,642.684 kcal,,America/New_York,35.672 degF,6.47661,4400
2023-11-29 15:55:28 +0000,2023-11-29 17:57:02 +0000,TraditionalStrengthTraining,7294.558507,sec,845.039 kcal,,America/New_York,36.446 degF,4.98762,4200
2023-11-30 18:12:17 +0000,2023-11-30 19:30:48 +0000,TraditionalStrengthTraining,4711.166658,sec,793.37 kcal,,America/New_York,58.1 degF,7.90637,4100
2023-12-01 19:19:45 +0000,2023-12-01 20:22:17 +0000,TraditionalStrengthTraining,3751.574748,sec,683.903 kcal,,America/New_York,61.502 degF,8.47956,7300
2023-12-02 14:08:16 +0000,2023-12-02 15:28:04 +0000,TraditionalStrengthTraining,4787.673076,sec,1146.51 kcal,,America/New_York,,11.5253,
2023-12-04 15:47:11 +0000,2023-12-04 16:55:57 +0000,TraditionalStrengthTraining,4125.704088,sec,627.267 kcal,,America/New_York,54.752 degF,6.82088,5800
2023-12-05 16:30:07 +0000,2023-12-05 17:31:23 +0000,TraditionalStrengthTraining,3675.706781,sec,602.09 kcal,,America/New_York,51.944 degF,7.47218,5600
2023-12-06 16:06:21 +0000,2023-12-06 17:26:18 +0000,TraditionalStrengthTraining,4796.918906,sec,856.812 kcal,,America/New_York,45.05 degF,8.37628,7200
2023-12-09 19:05:24 +0000,2023-12-09 20:23:24 +0000,TraditionalStrengthTraining,4680.06847,sec,912.997 kcal,,America/New_York,70.196 degF,9.3512,5500
2023-12-10 22:16:51 +0000,2023-12-10 23:30:35 +0000,TraditionalStrengthTraining,4423.676724,sec,830.345 kcal,,America/New_York,65.048 degF,8.85376,9300
2023-12-11 14:40:27 +0000,2023-12-11 15:33:03 +0000,TraditionalStrengthTraining,3156.129827,sec,531.91 kcal,,America/New_York,40.532 degF,7.94148,7100
2023-12-12 22:45:31 +0000,2023-12-12 23:58:01 +0000,TraditionalStrengthTraining,4349.205957,sec,826.878 kcal,,America/New_York,44.888 degF,9.04091,5800
2023-12-13 18:28:48 +0000,2023-12-13 19:50:55 +0000,TraditionalStrengthTraining,4927.495373,sec,837.792 kcal,,America/New_York,55.994 degF,7.95568,4600
2023-12-17 00:49:35 +0000,2023-12-17 01:52:13 +0000,TraditionalStrengthTraining,3757.46609,sec,622.004 kcal,,America/New_York,52.232 degF,7.58731,7100
2023-12-19 01:10:05 +0000,2023-12-19 01:58:17 +0000,TraditionalStrengthTraining,2891.88104,sec,508.278 kcal,,America/New_York,51.584 degF,8.24041,7600
2023-12-20 01:34:07 +0000,2023-12-20 02:39:40 +0000,TraditionalStrengthTraining,3932.917836,sec,765.418 kcal,,America/New_York,38.264 degF,9.13705,6400
2023-12-21 02:22:07 +0000,2023-12-21 03:03:47 +0000,TraditionalStrengthTraining,2499.787544,sec,462.097 kcal,,America/New_York,37.562 degF,8.67389,7000
2023-12-27 01:29:56 +0000,2023-12-27 02:34:28 +0000,TraditionalStrengthTraining,3871.953424,sec,623.41 kcal,,America/New_York,62.294 degF,7.4546,9000
2023-12-28 01:51:28 +0000,2023-12-28 02:58:13 +0000,TraditionalStrengthTraining,3821.920623,sec,526.962 kcal,,America/New_York,61.502 degF,5.76222,9500
2023-12-29 01:49:47 +0000,2023-12-29 02:48:22 +0000,TraditionalStrengthTraining,3515.676162,sec,535.255 kcal,,America/New_York,51.314 degF,6.79295,7900
2024-01-04 01:36:05 +0000,2024-01-04 02:42:37 +0000,TraditionalStrengthTraining,3992.085038,sec,741.987 kcal,,America/New_York,47.804 degF,8.75339,7300
2024-01-05 17:02:55 +0000,2024-01-05 18:13:39 +0000,TraditionalStrengthTraining,4243.365638,sec,774.334 kcal,,America/New_York,40.622 degF,8.67049,4900
2024-01-06 20:23:14 +0000,2024-01-06 21:28:08 +0000,TraditionalStrengthTraining,3894.579364,sec,810.045 kcal,,America/New_York,58.154 degF,9.95034,9200
2024-01-07 17:39:13 +0000,2024-01-07 18:40:00 +0000,TraditionalStrengthTraining,3646.667413,sec,702.03 kcal,,America/New_York,54.374 degF,9.25149,5700
2024-01-09 15:13:06 +0000,2024-01-09 16:43:13 +0000,TraditionalStrengthTraining,5407.486764,sec,584.241 kcal,,America/New_York,51.314 degF,4.29961,9500
2024-01-10 13:19:37 +0000,2024-01-10 14:22:43 +0000,TraditionalStrengthTraining,3785.683292,sec,544.801 kcal,,America/New_York,40.208 degF,6.36257,7000
2024-01-11 14:45:47 +0000,2024-01-11 15:56:59 +0000,TraditionalStrengthTraining,4272.035483,sec,707.574 kcal,,America/New_York,39.56 degF,7.81083,8000
2024-01-13 19:08:06 +0000,2024-01-13 19:57:48 +0000,TraditionalStrengthTraining,2981.536782,sec,677.141 kcal,,America/New_York,50.504 degF,10.93,4600
2024-01-15 18:01:48 +0000,2024-01-15 19:32:31 +0000,TraditionalStrengthTraining,5443.403158,sec,891.217 kcal,,America/New_York,48.11 degF,7.52703,6500
2024-01-16 14:38:52 +0000,2024-01-16 15:45:02 +0000,TraditionalStrengthTraining,3970.178778,sec,483.656 kcal,,America/New_York,41.306 degF,5.082,9300
2024-01-17 14:31:44 +0000,2024-01-17 15:43:30 +0000,TraditionalStrengthTraining,4306.117029,sec,536.958 kcal,,America/New_York,22.316 degF,5.3303,6000
2024-01-18 14:41:00 +0000,2024-01-18 15:53:51 +0000,TraditionalStrengthTraining,4371.360145,sec,737.894 kcal,,America/New_York,32.72 degF,7.91353,6300
2024-01-19 18:24:01 +0000,2024-01-19 19:39:18 +0000,TraditionalStrengthTraining,4517.550496,sec,929.485 kcal,,America/New_York,50.27 degF,9.94214,5100
2024-01-20 19:43:51 +0000,2024-01-20 20:19:47 +0000,TraditionalStrengthTraining,2156.176608,sec,496.985 kcal,,America/New_York,32.846 degF,11.0704,3600
2024-01-22 14:18:11 +0000,2024-01-22 15:23:19 +0000,TraditionalStrengthTraining,3908.20801,sec,520.004 kcal,,America/New_York,27.41 degF,5.72094,7000
2024-01-23 14:56:38 +0000,2024-01-23 16:07:56 +0000,TraditionalStrengthTraining,4278.318954,sec,775.153 kcal,,America/New_York,42.404 degF,8.55208,6100
2024-01-24 14:00:21 +0000,2024-01-24 14:54:56 +0000,TraditionalStrengthTraining,3275.797238,sec,621.91 kcal,,America/New_York,50.828 degF,8.95453,9100
2024-01-25 14:41:27 +0000,2024-01-25 15:55:10 +0000,TraditionalStrengthTraining,4423.234462,sec,855.065 kcal,,America/New_York,64.598 degF,9.26395,9600
2024-01-29 14:34:09 +0000,2024-01-29 15:38:05 +0000,TraditionalStrengthTraining,3836.017708,sec,612.262 kcal,,America/New_York,45.104 degF,7.2381,6500
2024-01-30 14:44:26 +0000,2024-01-30 16:09:26 +0000,TraditionalStrengthTraining,5100.472234,sec,723.78 kcal,,America/New_York,39.794 degF,6.21787,7000
2024-01-31 23:30:01 +0000,2024-02-01 00:46:26 +0000,TraditionalStrengthTraining,4585.438918,sec,1125.82 kcal,,America/New_York,44.096 degF,11.6179,7900
2024-02-01 14:44:33 +0000,2024-02-01 15:48:59 +0000,TraditionalStrengthTraining,3865.183573,sec,903.861 kcal,,America/New_York,42.26 degF,11.213,7500
